;avgGS;lat;long;maxGS;minGS;numGS;stdDevGS;Country_Code;Avis;Date
1166;3.3600000000000003;61.52401;105.318756;5.0;1.9;5;1.3979985693841037;RUS;pos;2017-05-14
2959;1.9;33.886917;9.537499;1.9;1.9;1;0.0;TUN;pos;2017-05-14
291;-4.470833333333333;37.09024;-95.712891;-0.3;-10.0;24;2.8089854584094156;USA;neg;2017-05-14
158;-4.966666666666667;46.227638;2.213749;-2.0;-10.0;48;2.697632707064144;FRA;neg;2017-05-14
1565;-10.0;35.907757;127.766922;-10.0;-10.0;3;0.0;KOR;neg;2017-05-14
1133;-6.5;40.463667;-3.74922;-2.0;-9.5;5;3.6742346141747673;ESP;neg;2017-05-14
253;2.35;36.204824;138.252924;2.8;1.9;28;0.44999999999999996;JPN;pos;2017-05-14
1562;1.8999999999999997;15.552727;48.516388;1.9;1.9;3;0.0;YEM;pos;2017-05-14
3068;8.0;-30.559482;22.937506;8.0;8.0;1;0.0;ZAF;pos;2017-05-14
418;2.1588235294117646;56.130366;-106.346771;2.8;0.0;17;0.6920207609342467;CAN;pos;2017-05-14
180;3.3950000000000005;41.87194;12.56738;7.0;0.4;40;1.9747088392975811;ITA;pos;2017-05-14
1193;3.4;31.046051;34.851612;3.4;3.4;5;0.0;ISR;pos;2017-05-14
971;3.766666666666667;51.919438;19.145136;5.0;2.8;6;0.7695597587076798;POL;pos;2017-05-14
1242;1.98;38.963745;35.243322;4.0;0.0;5;1.7893015397076033;TUR;pos;2017-05-14
2264;0.0;56.879635;24.603189;0.0;0.0;2;0.0;LVA;pos;2017-05-14
1004;-5.800000000000001;40.339852;127.510093;-4.4;-7.2;6;1.3999999999999997;PRK;neg;2017-05-14
1937;-7.2;36.204824;138.252924;-7.2;-7.2;2;0.0;JPN;neg;2017-05-14
1929;3.4;31.791702;-7.09262;3.4;3.4;2;0.0;MAR;pos;2017-05-14
1933;-10.0;47.516231;14.550072;-10.0;-10.0;2;0.0;AUT;neg;2017-05-14
1382;-7.2;50.503887;4.469936;-4.4;-10.0;4;2.7999999999999994;BEL;neg;2017-05-15
1842;2.1999999999999997;30.375321;69.345116;2.8;1.9;3;0.42426406871192857;PAK;pos;2017-05-15
2152;4.0;33.854721;35.862285;4.0;4.0;2;0.0;LBN;pos;2017-05-15
1389;-1.95;56.130366;-106.346771;-0.4;-5.0;4;1.8781639970992947;CAN;neg;2017-05-15
28;3.054838709677419;51.165691;10.451526;7.4;0.0;155;1.6102571843627593;DEU;pos;2017-05-15
1399;-5.125;41.87194;12.56738;-2.0;-10.0;4;3.361082414937188;ITA;neg;2017-05-15
2538;2.8;-0.789275;113.921327;2.8;2.8;1;0.0;IDN;pos;2017-05-15
1285;-8.0;23.634501;-102.552784;-2.0;-10.0;4;3.4641016151377544;MEX;neg;2017-05-15
2610;-9.5;39.074208;21.824312;-9.5;-9.5;1;0.0;GRC;neg;2017-05-15
169;-4.0636363636363635;37.09024;-95.712891;-0.4;-10.0;44;2.693602767255892;USA;neg;2017-05-15
1448;2.65;-40.900557;174.885971;3.4;1.9;4;0.75;NZL;pos;2017-05-15
1744;-5.0;38.963745;35.243322;-5.0;-5.0;3;0.0;TUR;neg;2017-05-15
1456;3.0999999999999996;23.634501;-102.552784;3.4;2.8;4;0.29999999999999993;MEX;pos;2017-05-15
154;3.5122448979591834;55.378051;-3.435973;8.0;0.0;49;1.988398253241633;GBR;pos;2017-05-15
1380;3.25;31.046051;34.851612;3.4;2.8;4;0.25980762113533173;ISR;pos;2017-05-15
1831;4.0;1.352083;103.819836;5.2;3.4;3;0.8485281374238571;SGP;pos;2017-05-15
2553;2.8;-9.64571;160.156194;2.8;2.8;1;0.0;SLB;pos;2017-05-15
2557;-4.0;46.818188;8.227512;-4.0;-4.0;1;0.0;CHE;neg;2017-05-15
1287;3.0999999999999996;35.907757;127.766922;3.4;2.8;4;0.29999999999999993;KOR;pos;2017-05-15
38;3.110791366906475;37.09024;-95.712891;10.0;0.0;139;2.425099290334939;USA;pos;2017-05-15
1292;2.125;35.937496;14.375416;2.8;1.9;4;0.3897114317029973;MLT;pos;2017-05-15
1293;2.8;28.033886;1.659626;2.8;2.8;4;0.0;DZA;pos;2017-05-15
2549;-7.0;52.132633;5.291266;-7.0;-7.0;1;0.0;NLD;neg;2017-05-15
1284;-3.5;34.802075;38.996815;-2.0;-5.0;4;1.5;SYR;neg;2017-05-15
2546;3.4;42.546245;1.601554;3.4;3.4;1;0.0;AND;pos;2017-05-15
1714;2.1999999999999997;20.593684;78.96288;2.8;1.0;3;0.8485281374238569;IND;pos;2017-05-15
2545;0.0;56.879635;24.603189;0.0;0.0;1;0.0;LVA;pos;2017-05-15
1667;-10.0;49.815273;6.129583;-10.0;-10.0;3;0.0;LUX;neg;2017-05-15
1663;8.0;43.750298;7.412841;8.0;8.0;3;0.0;MCO;pos;2017-05-15
2175;-2.0;-0.789275;113.921327;-2.0;-2.0;2;0.0;IDN;neg;2017-05-15
3079;2.8;2.5;112.5;2.8;2.8;1;0.0;SEA;pos;2017-05-15
1281;-2.0;61.52401;105.318756;-2.0;-2.0;4;0.0;RUS;neg;2017-05-15
1344;5.75;51.919438;19.145136;8.0;3.5;4;2.25;POL;pos;2017-05-15
1369;-5.0;-14.235004;-51.92528;-5.0;-5.0;4;0.0;BRA;neg;2017-05-15
1956;6.0;4.570868;-74.297333;6.0;6.0;2;0.0;COL;pos;2017-05-15
831;3.6571428571428575;9.081999;8.675277;7.4;0.0;7;2.8217811714574608;NGA;pos;2017-05-15
3009;-4.4;51.919438;19.145136;-4.4;-4.4;1;0.0;POL;neg;2017-05-15
2764;1.9;64.963051;-19.020835;1.9;1.9;1;0.0;ISL;pos;2017-05-15
1913;1.9;60.128161;18.643501;1.9;1.9;2;0.0;SWE;pos;2017-05-15
365;3.4157894736842107;41.87194;12.56738;6.4;1.9;19;1.2782649251374165;ITA;pos;2017-05-15
374;4.778947368421052;56.130366;-106.346771;10.0;0.0;19;3.4549093898345236;CAN;pos;2017-05-15
1917;1.9;11.825138;42.590275;1.9;1.9;2;0.0;DJI;pos;2017-05-15
2917;2.8;46.0;2.0;2.8;2.8;1;0.0;WST;pos;2017-05-15
598;3.0545454545454547;32.427908;53.688046;6.0;0.0;11;2.170196319717574;IRN;pos;2017-05-15
2016;-0.4;18.220554;-63.068615;-0.4;-0.4;2;0.0;AIA;neg;2017-05-15
2014;-5.0;33.223191;43.679291;-5.0;-5.0;2;0.0;IRQ;neg;2017-05-15
1919;-10.0;35.907757;127.766922;-10.0;-10.0;2;0.0;KOR;neg;2017-05-15
1275;3.75;45.1;15.2;4.0;3.0;4;0.43301270189221935;HRV;pos;2017-05-15
2801;1.0;4.210484;101.975766;1.0;1.0;1;0.0;MYS;pos;2017-05-15
1997;-5.0;32.427908;53.688046;-5.0;-5.0;2;0.0;IRN;neg;2017-05-15
2892;-2.0;20.593684;78.96288;-2.0;-2.0;1;0.0;IND;neg;2017-05-15
1928;3.4;25.930414;50.637772;3.4;3.4;2;0.0;BHR;pos;2017-05-15
1930;0.0;-6.369028;34.888822;0.0;0.0;2;0.0;TZA;pos;2017-05-15
1946;-5.0;12.862807;30.217636;-5.0;-5.0;2;0.0;SDN;neg;2017-05-15
1947;-5.0;26.3351;17.228331;-5.0;-5.0;2;0.0;LBY;neg;2017-05-15
1953;1.9;1.373333;32.290275;2.8;1.0;2;0.8999999999999999;UGA;pos;2017-05-15
1954;3.0;7.539989;-5.54708;6.0;0.0;2;3.0;CIV;pos;2017-05-15
646;3.3;-25.274398;133.775136;4.0;0.0;10;1.1974973903938164;AUS;pos;2017-05-15
1911;0.0;-16.578193;179.414413;0.0;0.0;2;0.0;FJI;pos;2017-05-15
656;-2.0;51.165691;10.451526;-0.3;-5.0;10;2.0659138413786766;DEU;neg;2017-05-15
2048;0.0;31.791702;-7.09262;0.0;0.0;2;0.0;MAR;pos;2017-05-15
2633;-9.5;6.42375;-66.58973;-9.5;-9.5;1;0.0;VEN;neg;2017-05-15
2635;-2.0;30.585164;36.238414;-2.0;-2.0;1;0.0;JOR;neg;2017-05-15
2636;-2.0;40.339852;127.510093;-2.0;-2.0;1;0.0;PRK;neg;2017-05-15
832;-3.0285714285714285;15.552727;48.516388;-0.4;-5.0;7;2.2764096328048105;YEM;neg;2017-05-15
1957;1.9;17.570692;-3.996166;1.9;1.9;2;0.0;MLI;pos;2017-05-15
2667;6.4;26.820553;30.802498;6.4;6.4;1;0.0;EGY;pos;2017-05-15
781;2.5;40.463667;-3.74922;3.4;0.4;8;1.236931687685298;ESP;pos;2017-05-15
770;-5.4875;48.7260875;-6.188119625;-2.0;-10.0;8;3.4768655064583673;EUR;neg;2017-05-15
286;-4.336;55.378051;-3.435973;-0.4;-10.0;25;2.7102590282111416;GBR;neg;2017-05-15
1518;1.0;14.497401;-14.452362;1.0;1.0;3;0.0;SEN;pos;2017-05-15
201;3.4000000000000004;48.392986111111114;-10.110770777777779;7.0;0.0;36;1.9756855350316593;EUR;pos;2017-05-15
322;1.7523809523809522;61.52401;105.318756;3.4;0.0;21;1.1910855583274595;RUS;pos;2017-05-15
1528;1.7666666666666666;14.058324;108.277199;2.8;0.0;3;1.2552113589175153;VNM;pos;2017-05-15
2072;-2.0;15.870032;100.992541;-2.0;-2.0;2;0.0;THA;neg;2017-05-15
2946;3.4;12.984305;-61.287228;3.4;3.4;1;0.0;VCT;pos;2017-05-15
2066;3.4;-38.416097;-63.616672;3.4;3.4;2;0.0;ARG;pos;2017-05-15
1534;-6.5;5.152149;46.199616;-5.0;-9.5;3;2.1213203435596424;SOM;neg;2017-05-15
2063;1.0;12.879721;121.774017;1.0;1.0;2;0.0;PHL;pos;2017-05-15
335;3.3333333333333335;35.86166;104.195397;8.0;0.0;21;2.809055651067392;CHN;pos;2017-05-15
1910;-4.0;9.081999;8.675277;-4.0;-4.0;2;0.0;NGA;neg;2017-05-15
683;3.0666666666666664;46.818188;8.227512;3.4;2.8;9;0.2981423969999719;CHE;pos;2017-05-15
2748;-2.0;46.0;2.0;-2.0;-2.0;1;0.0;AFR;neg;2017-05-15
748;2.8375;50.503887;4.469936;4.0;1.0;8;1.2409044080830725;BEL;pos;2017-05-15
1101;-2.8;12.879721;121.774017;-2.0;-4.0;5;0.9797958971132713;PHL;neg;2017-05-15
1532;4.0;-30.559482;22.937506;4.0;4.0;3;0.0;ZAF;pos;2017-05-15
2233;-10.0;7.539989;-5.54708;-10.0;-10.0;2;0.0;CIV;neg;2017-05-15
2435;-4.4;35.86166;104.195397;-4.4;-4.4;2;0.0;CHN;neg;2017-05-15
862;3.642857142857143;39.399872;-8.224454;8.0;1.9;7;2.755699103861016;PRT;pos;2017-05-15
1089;3.7600000000000002;49.815273;6.129583;6.4;0.0;5;2.417933001553186;LUX;pos;2017-05-15
1090;2.62;23.424076;53.847818;2.8;1.9;5;0.35999999999999993;ARE;pos;2017-05-15
1091;2.0599999999999996;52.132633;5.291266;2.8;0.0;5;1.0873821775254549;NLD;pos;2017-05-15
1092;-6.6;-25.274398;133.775136;-4.0;-10.0;5;2.8000000000000003;AUS;neg;2017-05-15
1138;-5.0;31.046051;34.851612;-5.0;-5.0;5;0.0;ISR;neg;2017-05-15
963;2.0500000000000003;39.074208;21.824312;6.4;1.0;6;1.972941965694886;GRC;pos;2017-05-15
2404;-5.0;48.379433;31.16558;-5.0;-5.0;2;0.0;UKR;neg;2017-05-15
1124;2.8;21.512583;55.923255;2.8;2.8;5;0.0;OMN;pos;2017-05-15
1240;1.6799999999999997;40.339852;127.510093;2.8;0.0;5;1.3717142559585795;PRK;pos;2017-05-15
2509;6.0;15.552727;48.516388;6.0;6.0;1;0.0;YEM;pos;2017-05-15
2512;4.0;-0.228021;15.827659;4.0;4.0;1;0.0;COG;pos;2017-05-15
1171;2.2;53.41291;-8.24389;3.0;1.0;5;0.9797958971132712;IRL;pos;2017-05-15
964;3.4499999999999997;-7.851633333333332;0.9135333333333335;4.0;1.9;6;0.8200609733428362;AFR;pos;2017-05-15
2445;3.4;15.783471;-90.230759;3.4;3.4;2;0.0;GTM;pos;2017-05-15
2521;-10.0;36.204824;138.252924;-10.0;-10.0;1;0.0;JPN;neg;2017-05-15
1030;2.5;12.862807;30.217636;4.0;1.0;6;1.5;SDN;pos;2017-05-15
1270;3.4;56.26392;9.501785;3.4;3.4;4;0.0;DNK;pos;2017-05-15
1269;3.4;61.92411;25.748151;3.4;3.4;4;0.0;FIN;pos;2017-05-15
952;1.95;50.503887;4.469936;4.0;1.0;6;1.001249219725039;BEL;pos;2017-05-16
953;-4.0;14.497401;-14.452362;-2.0;-5.0;6;1.4142135623730951;SEN;neg;2017-05-16
181;2.6974358974358976;55.378051;-3.435973;8.3;0.0;39;2.2774802967975636;GBR;pos;2017-05-16
2814;3.4;12.565679;104.990963;3.4;3.4;1;0.0;KHM;pos;2017-05-16
2253;4.0;6.42375;-66.58973;4.0;4.0;2;0.0;VEN;pos;2017-05-16
2617;-6.5;7.369722;12.354722;-6.5;-6.5;1;0.0;CMR;neg;2017-05-16
1068;4.0;48.379433;31.16558;7.0;1.0;6;3.0;UKR;pos;2017-05-16
1903;2.8;-9.189967;-75.015152;2.8;2.8;2;0.0;PER;pos;2017-05-16
1823;2.6666666666666665;56.26392;9.501785;8.0;0.0;3;3.7712361663282534;DNK;pos;2017-05-16
539;3.4333333333333336;51.919438;19.145136;7.0;1.0;12;1.509046792588693;POL;pos;2017-05-16
3086;3.4;4.570868;-74.297333;3.4;3.4;1;0.0;COL;pos;2017-05-16
1905;3.4;55.169438;23.881275;3.4;3.4;2;0.0;LTU;pos;2017-05-16
2100;8.0;14.058324;108.277199;8.0;8.0;2;0.0;VNM;pos;2017-05-16
526;3.6538461538461537;40.463667;-3.74922;7.0;1.0;13;1.7916968255798467;ESP;pos;2017-05-16
1088;4.4799999999999995;35.907757;127.766922;7.0;2.8;5;2.0575713839378698;KOR;pos;2017-05-16
1527;4.3999999999999995;23.424076;53.847818;7.0;2.8;3;1.854723699099141;ARE;pos;2017-05-16
1400;0.85;40.339852;127.510093;3.4;0.0;4;1.4722431864335457;PRK;pos;2017-05-16
2527;4.0;42.733883;25.48583;4.0;4.0;1;0.0;BGR;pos;2017-05-16
1574;-3.0;-25.274398;133.775136;-2.0;-5.0;3;1.4142135623730951;AUS;neg;2017-05-16
2485;1.9;43.750298;7.412841;1.9;1.9;1;0.0;MCO;pos;2017-05-16
1524;0.13333333333333333;23.634501;-102.552784;0.4;0.0;3;0.1885618083164127;MEX;pos;2017-05-16
813;6.7375;38.963745;35.243322;10.0;1.9;8;3.5699921218400466;TUR;pos;2017-05-16
2124;2.8;23.885942;45.079162;2.8;2.8;2;0.0;SAU;pos;2017-05-16
1529;-5.0;46.818188;8.227512;-5.0;-5.0;3;0.0;CHE;neg;2017-05-16
2122;8.0;14.497401;-14.452362;8.0;8.0;2;0.0;SEN;pos;2017-05-16
828;4.314285714285714;34.84132857142857;-9.76690142857143;9.0;1.9;7;2.986841892333091;AFR;pos;2017-05-16
2655;-9.5;-30.559482;22.937506;-9.5;-9.5;1;0.0;ZAF;neg;2017-05-16
1537;4.0;18.109581;-77.297508;4.0;4.0;3;0.0;JAM;pos;2017-05-16
3069;2.8;-30.559482;22.937506;2.8;2.8;1;0.0;ZAF;pos;2017-05-16
830;-6.285714285714286;53.41291;-8.24389;-2.0;-10.0;7;3.4106675389466634;IRL;neg;2017-05-16
1507;4.533333333333333;1.352083;103.819836;8.0;2.8;3;2.451303508113365;SGP;pos;2017-05-16
1509;-7.333333333333333;36.204824;138.252924;-2.0;-10.0;3;3.7712361663282534;JPN;neg;2017-05-16
2352;4.0;-40.900557;174.885971;4.0;4.0;2;0.0;NZL;pos;2017-05-16
1542;3.1999999999999997;20.593684;78.96288;3.4;2.8;3;0.282842712474619;IND;pos;2017-05-16
2046;-5.0;26.820553;30.802498;-5.0;-5.0;2;0.0;EGY;neg;2017-05-16
2758;3.0;7.131474;171.184478;3.0;3.0;1;0.0;MHL;pos;2017-05-16
1572;0.9333333333333332;41.902916;12.453389;2.8;0.0;3;1.3199326582148887;VAT;pos;2017-05-16
243;2.863333333333333;56.130366;-106.346771;8.0;0.0;30;1.7620978658658233;CAN;pos;2017-05-16
1266;4.0;39.074208;21.824312;4.0;4.0;4;0.0;GRC;pos;2017-05-16
1615;-4.0;35.86166;104.195397;-4.0;-4.0;3;0.0;CHN;neg;2017-05-16
623;2.5;31.791702;-7.09262;3.4;1.9;10;0.7348469228349536;MAR;pos;2017-05-16
1850;1.8999999999999997;35.86323333333333;-84.58066666666667;1.9;1.9;3;0.0;NMR;pos;2017-05-16
1260;4.4;46.818188;8.227512;6.0;2.8;4;1.6000000000000003;CHE;pos;2017-05-16
1893;3.45;47.516231;14.550072;5.0;1.9;2;1.55;AUT;pos;2017-05-16
2025;7.4;11.825138;42.590275;7.4;7.4;2;0.0;DJI;pos;2017-05-16
2021;-5.0;15.870032;100.992541;-5.0;-5.0;2;0.0;THA;neg;2017-05-16
2462;4.9;33.854721;35.862285;7.0;2.8;2;2.0999999999999996;LBN;pos;2017-05-16
2797;1.9;9.145;40.489673;1.9;1.9;1;0.0;ETH;pos;2017-05-16
3053;1.0;53.41291;-8.24389;1.0;1.0;1;0.0;IRL;pos;2017-05-16
961;-4.6000000000000005;55.378051;-3.435973;-2.0;-7.2;6;2.6;GBR;neg;2017-05-16
2516;5.0;15.870032;100.992541;5.0;5.0;1;0.0;THA;pos;2017-05-16
2520;-5.0;35.907757;127.766922;-5.0;-5.0;1;0.0;KOR;neg;2017-05-16
431;-3.35;51.165691;10.451526;-0.4;-7.0;16;2.047559522944327;DEU;neg;2017-05-16
1519;-10.0;-0.023559;37.906193;-10.0;-10.0;3;0.0;KEN;neg;2017-05-16
2489;-2.0;-9.64571;160.156194;-2.0;-2.0;1;0.0;SLB;neg;2017-05-16
1039;-5.0;41.87194;12.56738;-2.0;-10.0;6;3.1622776601683795;ITA;neg;2017-05-16
363;3.9421052631578952;61.52401;105.318756;8.0;0.0;19;2.9095696533795223;RUS;pos;2017-05-16
2544;-0.4;46.0;2.0;-0.4;-0.4;1;0.0;AFR;neg;2017-05-16
451;2.92;31.046051;34.851612;4.0;1.0;15;1.0998181667894016;ISR;pos;2017-05-16
450;4.493333333333334;-25.274398;133.775136;8.0;2.8;15;1.6522577146303647;AUS;pos;2017-05-16
743;1.8375;32.427908;53.688046;3.0;0.0;8;1.1629031558990628;IRN;pos;2017-05-16
1788;1.8999999999999997;28.033886;1.659626;1.9;1.9;3;0.0;DZA;pos;2017-05-16
364;-5.378947368421053;46.227638;2.213749;-0.4;-10.0;19;3.5159155350863442;FRA;neg;2017-05-16
432;-8.75;23.634501;-102.552784;-5.0;-10.0;16;2.1650635094610964;MEX;neg;2017-05-16
1737;3.0;45.1;15.2;3.0;3.0;3;0.0;HRV;pos;2017-05-16
745;-6.125;61.52401;105.318756;-2.0;-9.5;8;3.4977671449083054;RUS;neg;2017-05-16
1076;2.8;21.512583;55.923255;2.8;2.8;5;0.0;OMN;pos;2017-05-16
746;-7.05;48.5618;1.491507499999999;-2.0;-10.0;8;3.076930288453088;EUR;neg;2017-05-16
26;4.17948717948718;37.09024;-95.712891;10.0;0.0;156;2.8651020912744762;USA;pos;2017-05-16
1277;1.45;39.399872;-8.224454;1.9;1.0;4;0.44999999999999996;PRT;pos;2017-05-16
1936;10.0;29.31166;47.481766;10.0;10.0;2;0.0;KWT;pos;2017-05-16
1226;1.6;9.081999;8.675277;4.0;0.0;5;1.9595917942265424;NGA;pos;2017-05-16
1932;0.4;47.162494;19.503304;0.4;0.4;2;0.0;HUN;pos;2017-05-16
1268;-6.175000000000001;50.503887;4.469936;-0.3;-10.0;4;4.090461465409495;BEL;neg;2017-05-16
2284;8.0;28.6;77.2;8.0;8.0;2;0.0;SAS;pos;2017-05-16
1354;3.4;17.570692;-3.996166;4.0;2.8;4;0.6000000000000001;MLI;pos;2017-05-16
1758;6.0;40.069099;45.038189;6.0;6.0;3;0.0;ARM;pos;2017-05-16
2518;1.9;64.963051;-19.020835;1.9;1.9;1;0.0;ISL;pos;2017-05-16
206;3.7714285714285714;47.69306;-6.234892771428572;7.0;0.0;35;2.3048484832223233;EUR;pos;2017-05-16
2491;-0.3;6.42375;-66.58973;-0.3;-0.3;1;0.0;VEN;neg;2017-05-16
2532;8.0;-21.236736;-159.777671;8.0;8.0;1;0.0;COK;pos;2017-05-16
2846;-4.0;42.733883;25.48583;-4.0;-4.0;1;0.0;BGR;neg;2017-05-16
328;3.038095238095238;35.86166;104.195397;6.0;1.0;21;1.64301586534849;CHN;pos;2017-05-16
1909;3.4;30.375321;69.345116;3.4;3.4;2;0.0;PAK;pos;2017-05-16
2943;4.0;48.8667;2.33333;4.0;4.0;1;0.0;WST;pos;2017-05-16
2541;1.0;61.92411;25.748151;1.0;1.0;1;0.0;FIN;pos;2017-05-16
68;3.71;51.165691;10.451526;10.0;0.0;100;2.295669836888572;DEU;pos;2017-05-16
1063;-5.0;39.074208;21.824312;-5.0;-5.0;6;0.0;GRC;neg;2017-05-16
1278;3.55;48.669026;19.699024;4.0;3.4;4;0.25980762113533173;SVK;pos;2017-05-16
61;3.018918918918919;46.227638;2.213749;10.0;0.0;111;2.2085221308456178;FRA;pos;2017-05-16
2496;-2.0;52.132633;5.291266;-2.0;-2.0;1;0.0;NLD;neg;2017-05-16
474;-5.392857142857143;40.463667;-3.74922;-0.3;-9.5;14;2.8716506666063006;ESP;neg;2017-05-16
2183;-0.3;41.902916;12.453389;-0.3;-0.3;2;0.0;VAT;neg;2017-05-16
1308;3.4;25.930414;50.637772;3.4;3.4;4;0.0;BHR;pos;2017-05-16
2499;1.9;12.879721;121.774017;1.9;1.9;1;0.0;PHL;pos;2017-05-16
1782;3.5;44.016521;21.005859;3.5;3.5;3;0.0;SRB;pos;2017-05-16
3026;-0.4;46.0;2.0;-0.4;-0.4;1;0.0;WAF;neg;2017-05-16
1871;7.0;-0.803689;11.609444;7.0;7.0;2;0.0;GAB;pos;2017-05-17
1265;3.0;34.802075;38.996815;6.0;0.0;4;3.0;SYR;pos;2017-05-17
3021;-5.0;35.86166;104.195397;-5.0;-5.0;1;0.0;CHN;neg;2017-05-17
744;2.9875;50.503887;4.469936;4.0;1.9;8;0.923901374606619;BEL;pos;2017-05-17
695;-5.111111111111111;51.165691;10.451526;-2.0;-10.0;9;2.806517986736686;DEU;neg;2017-05-17
395;-6.227777777777778;46.227638;2.213749;-0.4;-10.0;18;3.637124254064765;FRA;neg;2017-05-17
707;2.3444444444444446;26.820553;30.802498;6.4;0.0;9;2.006163342807532;EGY;pos;2017-05-17
1872;0.4;47.162494;19.503304;0.4;0.4;2;0.0;HUN;pos;2017-05-17
2718;7.4;43.750298;7.412841;7.4;7.4;1;0.0;MCO;pos;2017-05-17
718;5.066666666666666;9.081999;8.675277;8.0;0.0;9;2.8126697479638647;NGA;pos;2017-05-17
878;-7.142857142857143;-4.038333;21.758664;-5.0;-10.0;7;2.4743582965269675;COD;neg;2017-05-17
200;3.0305555555555554;45.858561111111115;12.38143;7.4;0.0;36;2.392560163465585;EUR;pos;2017-05-17
2523;4.0;15.870032;100.992541;4.0;4.0;1;0.0;THA;pos;2017-05-17
1878;7.4;15.454166;18.732207;7.4;7.4;2;0.0;TCD;pos;2017-05-17
342;4.59;-4.038333;21.758664;7.0;0.0;20;2.6641884317742996;COD;pos;2017-05-17
1170;1.16;21.913965;95.956223;3.4;0.0;5;1.1825396399275587;MMR;pos;2017-05-17
1243;2.34;52.132633;5.291266;5.0;1.0;5;1.488086019019062;NLD;pos;2017-05-17
2930;4.0;49.815273;6.129583;4.0;4.0;1;0.0;LUX;pos;2017-05-17
1914;2.8;27.514162;90.433601;2.8;2.8;2;0.0;BTN;pos;2017-05-17
447;3.5375;17.570692;-3.996166;7.0;0.0;16;1.5711759131300354;MLI;pos;2017-05-17
1915;0.7;-0.228021;15.827659;1.0;0.4;2;0.3;COG;pos;2017-05-17
473;3.3714285714285714;53.41291;-8.24389;7.0;0.0;14;1.6010838165927175;IRL;pos;2017-05-17
2875;1.0;5.152149;46.199616;1.0;1.0;1;0.0;SOM;pos;2017-05-17
1180;-2.0;61.52401;105.318756;-2.0;-2.0;5;0.0;RUS;neg;2017-05-17
430;3.65;46.90188125;4.494123125;9.0;1.0;16;1.5787653403846944;AFR;pos;2017-05-17
1927;4.0;12.862807;30.217636;4.0;4.0;2;0.0;SDN;pos;2017-05-17
428;-7.125;55.378051;-3.435973;-2.0;-10.0;16;3.018174116912409;GBR;neg;2017-05-17
1926;0.0;-38.416097;-63.616672;0.0;0.0;2;0.0;ARG;pos;2017-05-17
1923;1.9;58.595272;25.013607;1.9;1.9;2;0.0;EST;pos;2017-05-17
394;1.8611111111111112;51.919438;19.145136;4.0;0.0;18;1.276339770545658;POL;pos;2017-05-17
2885;-5.0;56.130366;-106.346771;-5.0;-5.0;1;0.0;CAN;neg;2017-05-17
2254;2.8;46.818188;8.227512;2.8;2.8;2;0.0;CHE;pos;2017-05-17
960;-6.0;36.204824;138.252924;-2.0;-10.0;6;4.0;JPN;neg;2017-05-17
959;-6.666666666666667;23.634501;-102.552784;-5.0;-10.0;6;2.357022603955158;MEX;neg;2017-05-17
681;3.3555555555555556;32.427908;53.688046;4.0;2.8;9;0.5794846582402355;IRN;pos;2017-05-17
3010;-10.0;47.516231;14.550072;-10.0;-10.0;1;0.0;AUT;neg;2017-05-17
1879;-9.0;12.862807;30.217636;-9.0;-9.0;2;0.0;SDN;neg;2017-05-17
261;3.3814814814814813;35.86166;104.195397;5.0;1.0;27;0.9948150905931611;CHN;pos;2017-05-17
625;1.8399999999999999;31.046051;34.851612;3.4;1.0;10;1.0461357464497616;ISR;pos;2017-05-17
2011;3.95;23.634501;-102.552784;6.0;1.9;2;2.0500000000000003;MEX;pos;2017-05-17
290;4.325;61.52401;105.318756;8.0;0.0;24;2.194358296480621;RUS;pos;2017-05-17
2002;0.0;30.375321;69.345116;0.0;0.0;2;0.0;PAK;pos;2017-05-17
1137;3.28;20.593684;78.96288;4.0;0.4;5;1.4400000000000002;IND;pos;2017-05-17
575;3.1818181818181817;40.463667;-3.74922;7.0;0.0;11;1.9821100702479948;ESP;pos;2017-05-17
1899;2.3499999999999996;60.128161;18.643501;2.8;1.9;2;0.45000000000000007;SWE;pos;2017-05-17
1900;5.2;30.585164;36.238414;7.0;3.4;2;1.8;JOR;pos;2017-05-17
954;3.8000000000000003;23.424076;53.847818;7.0;1.0;6;2.4657656011875906;ARE;pos;2017-05-17
1523;3.1999999999999997;35.907757;127.766922;4.0;2.8;3;0.5656854249492381;KOR;pos;2017-05-17
536;3.5;60.472024;8.468946;6.0;0.0;12;2.658947160061666;NOR;pos;2017-05-17
321;4.109523809523809;-25.274398;133.775136;6.4;0.0;21;1.7541528309115517;AUS;pos;2017-05-17
1877;-9.0;15.454166;18.732207;-9.0;-9.0;2;0.0;TCD;neg;2017-05-17
2822;-2.0;12.879721;121.774017;-2.0;-2.0;1;0.0;PHL;neg;2017-05-17
2283;10.0;47.516231;14.550072;10.0;10.0;2;0.0;AUT;pos;2017-05-17
1087;1.9;39.399872;-8.224454;1.9;1.9;5;0.0;PRT;pos;2017-05-17
3115;-2.0;-25.274398;133.775136;-2.0;-2.0;1;0.0;AUS;neg;2017-05-17
134;3.3375;51.165691;10.451526;8.0;1.0;56;1.6582652833608984;DEU;pos;2017-05-17
2503;0.0;-14.235004;-51.92528;0.0;0.0;1;0.0;BRA;pos;2017-05-17
829;2.7142857142857144;56.130366;-106.346771;4.0;1.0;7;1.130649082137679;CAN;pos;2017-05-17
1127;-4.8;26.820553;30.802498;-2.0;-10.0;5;2.925747767665559;EGY;neg;2017-05-17
